1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,02c0,8,14 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,329,8,40 b8 7f 14 11 20 0 14
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,350,8,5 20 d4 68 76 0 0 ef
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,350,8,5 20 e4 68 76 0 0 df
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,370,8,0 20 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,440,8,ff 0 0 0 ff 96 9 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,350,8,5 20 f4 68 76 0 0 cf
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,370,8,0 20 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,130,8,1b 80 8 ff 29 80 1 90
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,131,8,f7 7f 0 0 46 7f 1 74
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,140,8,50 0 0 0 14 21 21 d0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,440,8,ff 0 0 0 ff 94 9 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,04b1,8,29 27 27 23 0 0 0 9a
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,01f1,8,8 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,153,8,0 21 10 ff 0 ff 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,018f,8,fe 54 0 0 0 41 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,130,8,18 80 8 ff 21 80 2 5c
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,153,8,0 21 10 ff 0 ff 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,02a0,8,24 0 9a 1d 97 2 bd 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,02c0,8,14 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,316,8,5 25 34 0a 25 21 0 6f
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,130,8,15 80 8 ff 19 80 3 83
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,131,8,e5 7f 0 0 46 7f 3 4d
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,140,8,50 0 0 0 2 20 23 bb
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,02c0,8,14 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,316,8,5 25 34 0a 25 21 0 6f
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,329,8,40 b8 7f 14 11 20 0 14
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,370,8,0 20 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,430,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,130,8,10 80 8 ff 14 80 5 7c
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,140,8,50 0 0 0 4 3 26 76
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,01f1,8,8 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,430,8,0 0 0 0 0 0 0 0
1478198449,130,8,18 80 8 ff 0f 80 0e f9
1478198449,0,8,0 0 0 0 0 0 0 0
1478198449,131,8,5 80 0 0 3f 7f 0e 1e
1478198449,140,8,50 0 0 0 14 20 2e 27
